step,agent_id,total_reward,epsilon,is_busy
4438,Transporter-2,-2523,0.12090549356574623,1
4439,Transporter-1,-2669,0.14224175713617204,1
4439,Transporter-2,-2524,0.12090549356574623,1
4440,Transporter-1,-2670,0.14224175713617204,1
4440,Transporter-2,-2525,0.12090549356574623,1
4441,Transporter-1,-2671,0.14224175713617204,1
4441,Transporter-2,-2526,0.12090549356574623,1
4442,Transporter-1,-2672,0.14224175713617204,1
4442,Transporter-2,-2527,0.12090549356574623,1
4443,Transporter-1,-2673,0.14224175713617204,1
4443,Transporter-2,-2528,0.12090549356574623,1
4444,Transporter-1,-2674,0.14224175713617204,1
4444,Transporter-2,-2529,0.12090549356574623,1
4445,Transporter-1,-2675,0.14224175713617204,1
4445,Transporter-2,-2530,0.12090549356574623,1
4446,Transporter-1,-2676,0.14224175713617204,1
4446,Transporter-2,-2531,0.12090549356574623,1
4447,Transporter-1,-2677,0.14224175713617204,1
4447,Transporter-2,-2532,0.12090549356574623,1
4448,Transporter-1,-2678,0.14224175713617204,1
4448,Transporter-2,-2533,0.12090549356574623,1
4449,Transporter-1,-2679,0.14224175713617204,1
4449,Transporter-2,-2534,0.12090549356574623,1
4450,Transporter-1,-2680,0.14224175713617204,1
4450,Transporter-2,-2535,0.12090549356574623,1
4451,Transporter-1,-2681,0.14224175713617204,1
4451,Transporter-2,-2536,0.12090549356574623,1
4452,Transporter-1,-2682,0.14224175713617204,1
4452,Transporter-2,-2537,0.12090549356574623,1
4453,Transporter-1,-2683,0.14224175713617204,1
4453,Transporter-2,-2538,0.12090549356574623,1
4454,Transporter-1,-2684,0.14224175713617204,1
4454,Transporter-2,-2539,0.12090549356574623,1
4455,Transporter-1,-2685,0.14224175713617204,1
4455,Transporter-2,-2540,0.12090549356574623,1
4456,Transporter-1,-2686,0.14224175713617204,1
4456,Transporter-2,-2541,0.12090549356574623,1
4457,Transporter-1,-2687,0.14224175713617204,1
4457,Transporter-2,-2542,0.12090549356574623,1
4458,Transporter-1,-2688,0.14224175713617204,1
4458,Transporter-2,-2543,0.12090549356574623,1
4459,Transporter-1,-2689,0.14224175713617204,1
4459,Transporter-2,-2544,0.12090549356574623,1
4460,Transporter-1,-2690,0.14224175713617204,1
4460,Transporter-2,-2545,0.12090549356574623,1
4461,Transporter-1,-2691,0.14224175713617204,1
4461,Transporter-2,-2546,0.12090549356574623,1
4462,Transporter-1,-2692,0.14224175713617204,1
4462,Transporter-2,-2547,0.12090549356574623,1
4463,Transporter-1,-2693,0.14224175713617204,1
4463,Transporter-2,-2548,0.12090549356574623,1
4464,Transporter-1,-2694,0.14224175713617204,1
4464,Transporter-2,-2549,0.12090549356574623,1
4465,Transporter-1,-2695,0.14224175713617204,1
4465,Transporter-2,-2550,0.12090549356574623,1
4466,Transporter-1,-2696,0.14224175713617204,1
4466,Transporter-2,-2551,0.12090549356574623,1
4467,Transporter-1,-2697,0.14224175713617204,1
4467,Transporter-2,-2552,0.12090549356574623,1
4468,Transporter-1,-2698,0.14224175713617204,1
4468,Transporter-2,-2553,0.12090549356574623,1
4469,Transporter-1,-2699,0.14224175713617204,1
4469,Transporter-2,-2554,0.12090549356574623,1
4470,Transporter-1,-2700,0.14224175713617204,1
4470,Transporter-2,-2555,0.12090549356574623,1
4471,Transporter-1,-2701,0.14224175713617204,1
4471,Transporter-2,-2556,0.12090549356574623,1
4472,Transporter-1,-2702,0.14224175713617204,1
4472,Transporter-2,-2557,0.12090549356574623,1
4473,Transporter-1,-2703,0.14224175713617204,1
4473,Transporter-2,-2558,0.12090549356574623,1
4474,Transporter-1,-2704,0.14224175713617204,1
4474,Transporter-2,-2559,0.12090549356574623,1
4475,Transporter-1,-2705,0.14224175713617204,1
4475,Transporter-2,-2560,0.12090549356574623,1
4476,Transporter-1,-2706,0.14224175713617204,1
4476,Transporter-2,-2561,0.12090549356574623,1
4477,Transporter-1,-2707,0.14224175713617204,1
4477,Transporter-2,-2562,0.12090549356574623,1
4478,Transporter-1,-2708,0.14224175713617204,1
4478,Transporter-2,-2563,0.12090549356574623,1
4479,Transporter-1,-2709,0.14224175713617204,1
4479,Transporter-2,-2564,0.12090549356574623,1
4480,Transporter-1,-2710,0.14224175713617204,1
4480,Transporter-2,-2565,0.12090549356574623,1
4481,Transporter-1,-2711,0.14224175713617204,1
4481,Transporter-2,-2566,0.12090549356574623,1
4482,Transporter-1,-2712,0.14224175713617204,1
4482,Transporter-2,-2567,0.12090549356574623,1
4483,Transporter-1,-2713,0.14224175713617204,1
4483,Transporter-2,-2568,0.12090549356574623,1
4484,Transporter-1,-2714,0.14224175713617204,1
4484,Transporter-2,-2569,0.12090549356574623,1
4485,Transporter-1,-2715,0.14224175713617204,1
4485,Transporter-2,-2570,0.12090549356574623,1
4486,Transporter-1,-2716,0.14224175713617204,1
4486,Transporter-2,-2571,0.12090549356574623,1
4487,Transporter-1,-2717,0.14224175713617204,1
4487,Transporter-2,-2572,0.12090549356574623,1
4488,Transporter-1,-2718,0.14224175713617204,1
4488,Transporter-2,-2573,0.12090549356574623,1
4489,Transporter-1,-2719,0.14224175713617204,1
4489,Transporter-2,-2574,0.12090549356574623,1
4490,Transporter-1,-2720,0.14224175713617204,1
4490,Transporter-2,-2575,0.12090549356574623,1
4491,Transporter-1,-2721,0.14224175713617204,1
4491,Transporter-2,-2576,0.12090549356574623,1
4492,Transporter-1,-2722,0.14224175713617204,1
4492,Transporter-2,-2577,0.12090549356574623,1
4493,Transporter-1,-2723,0.14224175713617204,1
4493,Transporter-2,-2578,0.12090549356574623,1
4494,Transporter-1,-2724,0.14224175713617204,1
4494,Transporter-2,-2579,0.12090549356574623,1
4495,Transporter-1,-2725,0.14224175713617204,1
4495,Transporter-2,-2580,0.12090549356574623,1
4496,Transporter-1,-2726,0.14224175713617204,1
4496,Transporter-2,-2581,0.12090549356574623,1
4497,Transporter-1,-2727,0.14224175713617204,1
4497,Transporter-2,-2582,0.12090549356574623,1
4498,Transporter-1,-2627,0.12090549356574623,0
4498,Transporter-2,-2583,0.12090549356574623,1
4499,Transporter-1,-2627,0.12090549356574623,0
4499,Transporter-2,-2584,0.12090549356574623,1
4500,Transporter-1,-2627,0.12090549356574623,0
4500,Transporter-2,-2585,0.12090549356574623,1
4501,Transporter-1,-2627,0.12090549356574623,0
4501,Transporter-2,-2586,0.12090549356574623,1
4502,Transporter-1,-2627,0.12090549356574623,0
4502,Transporter-2,-2587,0.12090549356574623,1
4503,Transporter-1,-2627,0.12090549356574623,0
4503,Transporter-2,-2588,0.12090549356574623,1
4504,Transporter-1,-2627,0.12090549356574623,0
4504,Transporter-2,-2589,0.12090549356574623,1
4505,Transporter-1,-2627,0.12090549356574623,0
4505,Transporter-2,-2590,0.12090549356574623,1
4506,Transporter-1,-2628,0.12090549356574623,1
4506,Transporter-2,-2591,0.12090549356574623,1
4507,Transporter-1,-2629,0.12090549356574623,1
4507,Transporter-2,-2592,0.12090549356574623,1
4508,Transporter-1,-2630,0.12090549356574623,1
4508,Transporter-2,-2593,0.12090549356574623,1
4509,Transporter-1,-2631,0.12090549356574623,1
4509,Transporter-2,-2594,0.12090549356574623,1
4510,Transporter-1,-2632,0.12090549356574623,1
4510,Transporter-2,-2595,0.12090549356574623,1
4511,Transporter-1,-2633,0.12090549356574623,1
4511,Transporter-2,-2596,0.12090549356574623,1
4512,Transporter-1,-2634,0.12090549356574623,1
4512,Transporter-2,-2597,0.12090549356574623,1
4513,Transporter-1,-2635,0.12090549356574623,1
4513,Transporter-2,-2598,0.12090549356574623,1
4514,Transporter-1,-2636,0.12090549356574623,1
4514,Transporter-2,-2599,0.12090549356574623,1
4515,Transporter-1,-2637,0.12090549356574623,1
4515,Transporter-2,-2600,0.12090549356574623,1
4516,Transporter-1,-2638,0.12090549356574623,1
4516,Transporter-2,-2601,0.12090549356574623,1
4517,Transporter-1,-2639,0.12090549356574623,1
4517,Transporter-2,-2602,0.12090549356574623,1
4518,Transporter-1,-2640,0.12090549356574623,1
4518,Transporter-2,-2603,0.12090549356574623,1
4519,Transporter-1,-2641,0.12090549356574623,1
4519,Transporter-2,-2604,0.12090549356574623,1
4520,Transporter-1,-2642,0.12090549356574623,1
4520,Transporter-2,-2605,0.12090549356574623,1
4521,Transporter-1,-2643,0.12090549356574623,1
4521,Transporter-2,-2606,0.12090549356574623,1
4522,Transporter-1,-2644,0.12090549356574623,1
4522,Transporter-2,-2607,0.12090549356574623,1
4523,Transporter-1,-2645,0.12090549356574623,1
4523,Transporter-2,-2608,0.12090549356574623,1
4524,Transporter-1,-2646,0.12090549356574623,1
4524,Transporter-2,-2609,0.12090549356574623,1
4525,Transporter-1,-2647,0.12090549356574623,1
4525,Transporter-2,-2610,0.12090549356574623,1
4526,Transporter-1,-2648,0.12090549356574623,1
4526,Transporter-2,-2611,0.12090549356574623,1
4527,Transporter-1,-2649,0.12090549356574623,1
4527,Transporter-2,-2612,0.12090549356574623,1
4528,Transporter-1,-2650,0.12090549356574623,1
4528,Transporter-2,-2613,0.12090549356574623,1
4529,Transporter-1,-2651,0.12090549356574623,1
4529,Transporter-2,-2614,0.12090549356574623,1
4530,Transporter-1,-2652,0.12090549356574623,1
4530,Transporter-2,-2615,0.12090549356574623,1
4531,Transporter-1,-2653,0.12090549356574623,1
4531,Transporter-2,-2616,0.12090549356574623,1
4532,Transporter-1,-2654,0.12090549356574623,1
4532,Transporter-2,-2617,0.12090549356574623,1
4533,Transporter-1,-2655,0.12090549356574623,1
4533,Transporter-2,-2618,0.12090549356574623,1
4534,Transporter-1,-2656,0.12090549356574623,1
4534,Transporter-2,-2619,0.12090549356574623,1
4535,Transporter-1,-2657,0.12090549356574623,1
4535,Transporter-2,-2620,0.12090549356574623,1
4536,Transporter-1,-2658,0.12090549356574623,1
4536,Transporter-2,-2621,0.12090549356574623,1
4537,Transporter-1,-2659,0.12090549356574623,1
4537,Transporter-2,-2622,0.12090549356574623,1
4538,Transporter-1,-2660,0.12090549356574623,1
4538,Transporter-2,-2623,0.12090549356574623,1
4539,Transporter-1,-2661,0.12090549356574623,1
4539,Transporter-2,-2624,0.12090549356574623,1
4540,Transporter-1,-2662,0.12090549356574623,1
4540,Transporter-2,-2625,0.12090549356574623,1
4541,Transporter-1,-2663,0.12090549356574623,1
4541,Transporter-2,-2626,0.12090549356574623,1
4542,Transporter-1,-2664,0.12090549356574623,1
4542,Transporter-2,-2627,0.12090549356574623,1
4543,Transporter-1,-2665,0.12090549356574623,1
4543,Transporter-2,-2628,0.12090549356574623,1
4544,Transporter-1,-2666,0.12090549356574623,1
4544,Transporter-2,-2629,0.12090549356574623,1
4545,Transporter-1,-2667,0.12090549356574623,1
4545,Transporter-2,-2630,0.12090549356574623,1
4546,Transporter-1,-2668,0.12090549356574623,1
4546,Transporter-2,-2631,0.12090549356574623,1
4547,Transporter-1,-2669,0.12090549356574623,1
4547,Transporter-2,-2632,0.12090549356574623,1
4548,Transporter-1,-2670,0.12090549356574623,1
4548,Transporter-2,-2633,0.12090549356574623,1
4549,Transporter-1,-2671,0.12090549356574623,1
4549,Transporter-2,-2634,0.12090549356574623,1
4550,Transporter-1,-2672,0.12090549356574623,1
4550,Transporter-2,-2635,0.12090549356574623,1
4551,Transporter-1,-2673,0.12090549356574623,1
4551,Transporter-2,-2636,0.12090549356574623,1
4552,Transporter-1,-2674,0.12090549356574623,1
4552,Transporter-2,-2637,0.12090549356574623,1
4553,Transporter-1,-2675,0.12090549356574623,1
4553,Transporter-2,-2638,0.12090549356574623,1
4554,Transporter-1,-2676,0.12090549356574623,1
4554,Transporter-2,-2639,0.12090549356574623,1
4555,Transporter-1,-2677,0.12090549356574623,1
4555,Transporter-2,-2640,0.12090549356574623,1
4556,Transporter-1,-2678,0.12090549356574623,1
4556,Transporter-2,-2641,0.12090549356574623,1
4557,Transporter-1,-2679,0.12090549356574623,1
4557,Transporter-2,-2642,0.12090549356574623,1
4558,Transporter-1,-2659,0.12090549356574623,1
4558,Transporter-2,-2643,0.12090549356574623,1
4559,Transporter-1,-2660,0.12090549356574623,1
4559,Transporter-2,-2644,0.12090549356574623,1
4560,Transporter-1,-2661,0.12090549356574623,1
4560,Transporter-2,-2645,0.12090549356574623,1
4561,Transporter-1,-2662,0.12090549356574623,1
4561,Transporter-2,-2646,0.12090549356574623,1
4562,Transporter-1,-2663,0.12090549356574623,1
4562,Transporter-2,-2647,0.12090549356574623,1
4563,Transporter-1,-2664,0.12090549356574623,1
4563,Transporter-2,-2648,0.12090549356574623,1
4564,Transporter-1,-2665,0.12090549356574623,1
4564,Transporter-2,-2649,0.12090549356574623,1
4565,Transporter-1,-2666,0.12090549356574623,1
4565,Transporter-2,-2650,0.12090549356574623,1
4566,Transporter-1,-2667,0.12090549356574623,1
4566,Transporter-2,-2651,0.12090549356574623,1
4567,Transporter-1,-2668,0.12090549356574623,1
4567,Transporter-2,-2652,0.12090549356574623,1
4568,Transporter-1,-2669,0.12090549356574623,1
4568,Transporter-2,-2653,0.12090549356574623,1
4569,Transporter-1,-2670,0.12090549356574623,1
4569,Transporter-2,-2654,0.12090549356574623,1
4570,Transporter-1,-2671,0.12090549356574623,1
4570,Transporter-2,-2655,0.12090549356574623,1
4571,Transporter-1,-2672,0.12090549356574623,1
4571,Transporter-2,-2656,0.12090549356574623,1
4572,Transporter-1,-2673,0.12090549356574623,1
4572,Transporter-2,-2657,0.12090549356574623,1
4573,Transporter-1,-2674,0.12090549356574623,1
4573,Transporter-2,-2658,0.12090549356574623,1
4574,Transporter-1,-2675,0.12090549356574623,1
4574,Transporter-2,-2659,0.12090549356574623,1
4575,Transporter-1,-2676,0.12090549356574623,1
4575,Transporter-2,-2660,0.12090549356574623,1
4576,Transporter-1,-2677,0.12090549356574623,1
4576,Transporter-2,-2661,0.12090549356574623,1
4577,Transporter-1,-2678,0.12090549356574623,1
4577,Transporter-2,-2662,0.12090549356574623,1
4578,Transporter-1,-2679,0.12090549356574623,1
4578,Transporter-2,-2663,0.12090549356574623,1
4579,Transporter-1,-2680,0.12090549356574623,1
4579,Transporter-2,-2664,0.12090549356574623,1
4580,Transporter-1,-2681,0.12090549356574623,1
4580,Transporter-2,-2665,0.12090549356574623,1
4581,Transporter-1,-2682,0.12090549356574623,1
4581,Transporter-2,-2666,0.12090549356574623,1
4582,Transporter-1,-2683,0.12090549356574623,1
4582,Transporter-2,-2667,0.12090549356574623,1
4583,Transporter-1,-2684,0.12090549356574623,1
4583,Transporter-2,-2668,0.12090549356574623,1
4584,Transporter-1,-2685,0.12090549356574623,1
4584,Transporter-2,-2669,0.12090549356574623,1
4585,Transporter-1,-2686,0.12090549356574623,1
4585,Transporter-2,-2670,0.12090549356574623,1
4586,Transporter-1,-2687,0.12090549356574623,1
4586,Transporter-2,-2671,0.12090549356574623,1
4587,Transporter-1,-2688,0.12090549356574623,1
4587,Transporter-2,-2672,0.12090549356574623,1
4588,Transporter-1,-2689,0.12090549356574623,1
4588,Transporter-2,-2673,0.12090549356574623,1
4589,Transporter-1,-2690,0.12090549356574623,1
4589,Transporter-2,-2674,0.12090549356574623,1
4590,Transporter-1,-2691,0.12090549356574623,1
4590,Transporter-2,-2675,0.12090549356574623,1
4591,Transporter-1,-2692,0.12090549356574623,1
4591,Transporter-2,-2676,0.12090549356574623,1
4592,Transporter-1,-2693,0.12090549356574623,1
4592,Transporter-2,-2677,0.12090549356574623,1
4593,Transporter-1,-2694,0.12090549356574623,1
4593,Transporter-2,-2678,0.12090549356574623,1
4594,Transporter-1,-2695,0.12090549356574623,1
4594,Transporter-2,-2679,0.12090549356574623,1
4595,Transporter-1,-2595,0.10276966953088429,0
4595,Transporter-2,-2680,0.12090549356574623,1
4596,Transporter-1,-2595,0.10276966953088429,0
4596,Transporter-2,-2681,0.12090549356574623,1
4597,Transporter-1,-2595,0.10276966953088429,0
4597,Transporter-2,-2682,0.12090549356574623,1
4598,Transporter-1,-2595,0.10276966953088429,0
4598,Transporter-2,-2683,0.12090549356574623,1
4599,Transporter-1,-2595,0.10276966953088429,0
4599,Transporter-2,-2684,0.12090549356574623,1
4600,Transporter-1,-2595,0.10276966953088429,0
4600,Transporter-2,-2685,0.12090549356574623,1
4601,Transporter-1,-2595,0.10276966953088429,0
4601,Transporter-2,-2686,0.12090549356574623,1
4602,Transporter-1,-2595,0.10276966953088429,0
4602,Transporter-2,-2687,0.12090549356574623,1
4603,Transporter-1,-2595,0.10276966953088429,0
4603,Transporter-2,-2688,0.12090549356574623,1
4604,Transporter-1,-2595,0.10276966953088429,0
4604,Transporter-2,-2689,0.12090549356574623,1
4605,Transporter-1,-2595,0.10276966953088429,0
4605,Transporter-2,-2690,0.12090549356574623,1
4606,Transporter-1,-2595,0.10276966953088429,0
4606,Transporter-2,-2691,0.12090549356574623,1
4607,Transporter-1,-2595,0.10276966953088429,0
4607,Transporter-2,-2692,0.12090549356574623,1
4608,Transporter-1,-2595,0.10276966953088429,0
4608,Transporter-2,-2693,0.12090549356574623,1
4609,Transporter-1,-2595,0.10276966953088429,0
4609,Transporter-2,-2694,0.12090549356574623,1
4610,Transporter-1,-2595,0.10276966953088429,0
4610,Transporter-2,-2695,0.12090549356574623,1
4611,Transporter-1,-2595,0.10276966953088429,0
4611,Transporter-2,-2696,0.12090549356574623,1
4612,Transporter-1,-2595,0.10276966953088429,0
4612,Transporter-2,-2697,0.12090549356574623,1
4613,Transporter-1,-2595,0.10276966953088429,0
4613,Transporter-2,-2698,0.12090549356574623,1
4614,Transporter-1,-2595,0.10276966953088429,0
4614,Transporter-2,-2699,0.12090549356574623,1
4615,Transporter-1,-2596,0.10276966953088429,1
4615,Transporter-2,-2700,0.12090549356574623,1
4616,Transporter-1,-2597,0.10276966953088429,1
4616,Transporter-2,-2701,0.12090549356574623,1
4617,Transporter-1,-2598,0.10276966953088429,1
4617,Transporter-2,-2702,0.12090549356574623,1
4618,Transporter-1,-2599,0.10276966953088429,1
4618,Transporter-2,-2703,0.12090549356574623,1
4619,Transporter-1,-2600,0.10276966953088429,1
4619,Transporter-2,-2704,0.12090549356574623,1
4620,Transporter-1,-2601,0.10276966953088429,1
4620,Transporter-2,-2705,0.12090549356574623,1
4621,Transporter-1,-2602,0.10276966953088429,1
4621,Transporter-2,-2706,0.12090549356574623,1
4622,Transporter-1,-2603,0.10276966953088429,1
4622,Transporter-2,-2707,0.12090549356574623,1
4623,Transporter-1,-2604,0.10276966953088429,1
4623,Transporter-2,-2708,0.12090549356574623,1
4624,Transporter-1,-2605,0.10276966953088429,1
4624,Transporter-2,-2709,0.12090549356574623,1
4625,Transporter-1,-2606,0.10276966953088429,1
4625,Transporter-2,-2710,0.12090549356574623,1
4626,Transporter-1,-2607,0.10276966953088429,1
4626,Transporter-2,-2711,0.12090549356574623,1
4627,Transporter-1,-2608,0.10276966953088429,1
4627,Transporter-2,-2712,0.12090549356574623,1
4628,Transporter-1,-2609,0.10276966953088429,1
4628,Transporter-2,-2713,0.12090549356574623,1
4629,Transporter-1,-2610,0.10276966953088429,1
4629,Transporter-2,-2714,0.12090549356574623,1
4630,Transporter-1,-2611,0.10276966953088429,1
4630,Transporter-2,-2715,0.12090549356574623,1
4631,Transporter-1,-2612,0.10276966953088429,1
4631,Transporter-2,-2716,0.12090549356574623,1
4632,Transporter-1,-2613,0.10276966953088429,1
4632,Transporter-2,-2717,0.12090549356574623,1
4633,Transporter-1,-2614,0.10276966953088429,1
4633,Transporter-2,-2718,0.12090549356574623,1
4634,Transporter-1,-2615,0.10276966953088429,1
4634,Transporter-2,-2719,0.12090549356574623,1
4635,Transporter-1,-2595,0.10276966953088429,1
4635,Transporter-2,-2720,0.12090549356574623,1
4636,Transporter-1,-2596,0.10276966953088429,1
4636,Transporter-2,-2721,0.12090549356574623,1
4637,Transporter-1,-2597,0.10276966953088429,1
4637,Transporter-2,-2722,0.12090549356574623,1
